E =  710.0 MeV, E_lo =  705.0 MeV, E_hi =  715.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.015654  0.021624
    15.0  0.051813  0.021250
    25.0  0.061763  0.021125
    35.0 -0.010446  0.020829
    45.0  0.021249  0.021235
    55.0  0.034304  0.020810
    65.0 -0.001757  0.021562
    75.0  0.007901  0.022482
    85.0  0.008723  0.021628
    95.0  0.033078  0.021407
   105.0  0.006839  0.020752
   115.0  0.026553  0.021249
   125.0  0.045246  0.021098
   135.0 -0.007431  0.021077
   145.0  0.019085  0.021191
   155.0  0.012735  0.020633
   165.0 -0.002132  0.020355
   175.0 -0.043862  0.021406
 ---------------------------------
E =  720.0 MeV, E_lo =  715.0 MeV, E_hi =  725.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0 -0.018317  0.021046
    15.0 -0.012835  0.021835
    25.0  0.034999  0.021590
    35.0  0.010250  0.021871
    45.0  0.039985  0.020761
    55.0  0.016945  0.021331
    65.0 -0.016183  0.021677
    75.0  0.000661  0.021499
    85.0  0.025441  0.021137
    95.0  0.016272  0.022006
   105.0  0.009105  0.021471
   115.0 -0.011693  0.021433
   125.0  0.043767  0.021548
   135.0  0.027401  0.020890
   145.0  0.054390  0.021616
   155.0  0.038759  0.021264
   165.0  0.003131  0.022523
   175.0  0.014416  0.021231
 ---------------------------------
E =  730.0 MeV, E_lo =  725.0 MeV, E_hi =  735.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0 -0.009669  0.020791
    15.0 -0.011170  0.021056
    25.0  0.010099  0.021097
    35.0  0.027722  0.020766
    45.0  0.048244  0.020829
    55.0  0.015746  0.021545
    65.0 -0.002177  0.021924
    75.0  0.004989  0.021118
    85.0  0.064429  0.021298
    95.0  0.046388  0.021289
   105.0  0.009671  0.021175
   115.0  0.043250  0.020865
   125.0  0.061681  0.022331
   135.0  0.051489  0.021150
   145.0  0.014601  0.021350
   155.0  0.019542  0.021630
   165.0  0.008912  0.021688
   175.0  0.031407  0.021695
 ---------------------------------
E =  740.0 MeV, E_lo =  735.0 MeV, E_hi =  745.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0 -0.001155  0.020940
    15.0  0.016781  0.021572
    25.0 -0.021125  0.021101
    35.0  0.002711  0.021554
    45.0  0.020697  0.021428
    55.0  0.018035  0.020364
    65.0  0.009950  0.021080
    75.0  0.014070  0.020678
    85.0  0.043857  0.020688
    95.0  0.038695  0.021315
   105.0  0.007101  0.021543
   115.0  0.082986  0.021167
   125.0  0.034656  0.020582
   135.0  0.060033  0.021319
   145.0  0.034627  0.021213
   155.0  0.008136  0.021232
   165.0  0.028527  0.021174
   175.0  0.046735  0.021767
 ---------------------------------
E =  750.0 MeV, E_lo =  745.0 MeV, E_hi =  755.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.001841  0.021265
    15.0  0.041242  0.020134
    25.0  0.014780  0.021614
    35.0  0.055860  0.021326
    45.0  0.036058  0.021750
    55.0  0.014528  0.022427
    65.0  0.072933  0.021294
    75.0  0.027317  0.020935
    85.0  0.076088  0.020655
    95.0  0.078581  0.021244
   105.0  0.061171  0.021190
   115.0  0.063617  0.020850
   125.0  0.042190  0.021807
   135.0  0.028940  0.020389
   145.0  0.047637  0.021054
   155.0  0.037207  0.020558
   165.0  0.010316  0.021987
   175.0  0.019677  0.021196
 ---------------------------------
E =  760.0 MeV, E_lo =  755.0 MeV, E_hi =  765.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.002942  0.021261
    15.0  0.000831  0.021973
    25.0  0.026424  0.021201
    35.0  0.048132  0.021313
    45.0  0.030707  0.021836
    55.0  0.022350  0.021755
    65.0  0.029432  0.021529
    75.0  0.069535  0.021403
    85.0  0.087027  0.021186
    95.0  0.076831  0.020407
   105.0  0.059550  0.021407
   115.0  0.101356  0.020554
   125.0  0.050246  0.021422
   135.0  0.068610  0.021064
   145.0  0.087088  0.021020
   155.0  0.034286  0.020129
   165.0 -0.004260  0.021184
   175.0  0.016756  0.021781
 ---------------------------------
E =  770.0 MeV, E_lo =  765.0 MeV, E_hi =  775.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.030753  0.021103
    15.0 -0.002543  0.021526
    25.0  0.006547  0.021042
    35.0  0.021076  0.020861
    45.0  0.022763  0.021462
    55.0  0.078607  0.020695
    65.0  0.064568  0.021697
    75.0  0.096781  0.021137
    85.0  0.099553  0.021943
    95.0  0.082811  0.022023
   105.0  0.113322  0.021096
   115.0  0.105241  0.021091
   125.0  0.064214  0.020436
   135.0  0.079104  0.020813
   145.0  0.055963  0.021037
   155.0  0.080628  0.020806
   165.0  0.005202  0.020743
   175.0  0.011601  0.021674
 ---------------------------------
E =  780.0 MeV, E_lo =  775.0 MeV, E_hi =  785.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.009851  0.021210
    15.0  0.016246  0.021340
    25.0  0.003001  0.021636
    35.0  0.055703  0.020606
    45.0  0.018789  0.021119
    55.0  0.062948  0.021321
    65.0  0.098993  0.020637
    75.0  0.109245  0.021545
    85.0  0.085299  0.020765
    95.0  0.062975  0.021272
   105.0  0.051999  0.021652
   115.0  0.117702  0.020898
   125.0  0.139687  0.020671
   135.0  0.094629  0.020760
   145.0  0.098300  0.021219
   155.0  0.076753  0.020835
   165.0  0.052154  0.021344
   175.0  0.025789  0.021132
 ---------------------------------
E =  790.0 MeV, E_lo =  785.0 MeV, E_hi =  795.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0 -0.032931  0.021635
    15.0  0.007253  0.020927
    25.0  0.031516  0.021509
    35.0  0.049027  0.020417
    45.0  0.040051  0.020863
    55.0  0.027872  0.020985
    65.0  0.078382  0.021342
    75.0  0.077632  0.021258
    85.0  0.113596  0.021140
    95.0  0.099719  0.020400
   105.0  0.113105  0.020942
   115.0  0.124800  0.020389
   125.0  0.112159  0.021801
   135.0  0.123664  0.021151
   145.0  0.101782  0.021125
   155.0  0.087799  0.021932
   165.0  0.038302  0.021083
   175.0 -0.002699  0.020885
 ---------------------------------
E =  800.0 MeV, E_lo =  795.0 MeV, E_hi =  805.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0 -0.030780  0.021348
    15.0  0.050644  0.021472
    25.0 -0.004590  0.021298
    35.0  0.032860  0.021802
    45.0  0.045331  0.021585
    55.0  0.013606  0.021647
    65.0  0.100046  0.021915
    75.0  0.087753  0.021834
    85.0  0.087018  0.020757
    95.0  0.091035  0.021130
   105.0  0.111192  0.020564
   115.0  0.123634  0.021144
   125.0  0.110039  0.020574
   135.0  0.120357  0.021506
   145.0  0.093429  0.021235
   155.0  0.088037  0.021422
   165.0  0.056216  0.021150
   175.0 -0.029540  0.021733
 ---------------------------------
E =  810.0 MeV, E_lo =  805.0 MeV, E_hi =  815.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.036536  0.021335
    15.0  0.005159  0.020491
    25.0  0.041154  0.021619
    35.0  0.068672  0.020890
    45.0  0.060886  0.020152
    55.0  0.055291  0.022000
    65.0  0.057044  0.021772
    75.0  0.086922  0.020627
    85.0  0.134953  0.021064
    95.0  0.107045  0.020694
   105.0  0.129159  0.020684
   115.0  0.143870  0.021500
   125.0  0.131832  0.021180
   135.0  0.135878  0.021101
   145.0  0.089606  0.020380
   155.0  0.095867  0.020685
   165.0  0.082126  0.021302
   175.0  0.028540  0.020736
 ---------------------------------
E =  820.0 MeV, E_lo =  815.0 MeV, E_hi =  825.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0 -0.009996  0.021267
    15.0 -0.014710  0.021704
    25.0  0.032013  0.021202
    35.0  0.071792  0.021020
    45.0  0.040535  0.021782
    55.0  0.081885  0.021868
    65.0  0.098322  0.020799
    75.0  0.103689  0.021458
    85.0  0.097677  0.021616
    95.0  0.114246  0.021049
   105.0  0.127112  0.021881
   115.0  0.132437  0.020724
   125.0  0.131675  0.020199
   135.0  0.120548  0.021763
   145.0  0.126067  0.021181
   155.0  0.097369  0.021852
   165.0  0.020310  0.020753
   175.0  0.012855  0.021196
 ---------------------------------
E =  830.0 MeV, E_lo =  825.0 MeV, E_hi =  835.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.017493  0.021327
    15.0  0.022721  0.021705
    25.0  0.033009  0.021972
    35.0  0.062415  0.020554
    45.0  0.046346  0.021216
    55.0  0.069177  0.022417
    65.0  0.061052  0.021957
    75.0  0.083033  0.020839
    85.0  0.122320  0.021319
    95.0  0.146493  0.020836
   105.0  0.143115  0.020424
   115.0  0.155026  0.021464
   125.0  0.148900  0.020882
   135.0  0.151853  0.020455
   145.0  0.142087  0.021515
   155.0  0.059454  0.021619
   165.0  0.027785  0.021593
   175.0  0.040791  0.020706
 ---------------------------------
E =  840.0 MeV, E_lo =  835.0 MeV, E_hi =  845.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.017547  0.021015
    15.0 -0.011268  0.021158
    25.0  0.049215  0.020648
    35.0  0.081022  0.021304
    45.0  0.076647  0.020490
    55.0  0.058332  0.020741
    65.0  0.098646  0.021305
    75.0  0.113307  0.020946
    85.0  0.118751  0.020878
    95.0  0.155988  0.021485
   105.0  0.106306  0.021537
   115.0  0.150221  0.021216
   125.0  0.136251  0.020484
   135.0  0.124083  0.020908
   145.0  0.091232  0.022134
   155.0  0.086897  0.020901
   165.0  0.067295  0.021208
   175.0  0.015187  0.021820
 ---------------------------------
E =  850.0 MeV, E_lo =  845.0 MeV, E_hi =  855.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0 -0.024388  0.021780
    15.0 -0.001063  0.020914
    25.0  0.014308  0.020370
    35.0  0.090105  0.021791
    45.0  0.091416  0.021915
    55.0  0.112268  0.021198
    65.0  0.102485  0.020842
    75.0  0.048910  0.021273
    85.0  0.138378  0.020407
    95.0  0.112290  0.021144
   105.0  0.139344  0.020647
   115.0  0.170153  0.020069
