E =  710.0 MeV, E_lo =  705.0 MeV, E_hi =  715.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  1.000000  0.000829
    15.0  0.998829  0.000850
    25.0  1.000000  0.000897
    35.0  0.999119  0.000876
    45.0  1.000000  0.000861
    55.0  0.999691  0.000867
    65.0  1.000000  0.000874
    75.0  1.000000  0.000895
    85.0  1.000000  0.000852
    95.0  1.000000  0.000859
   105.0  1.000000  0.000910
   115.0  0.999967  0.000864
   125.0  0.999665  0.000860
   135.0  1.000000  0.000829
   145.0  1.000000  0.000889
   155.0  1.000000  0.000844
   165.0  0.999159  0.000871
   175.0  0.999155  0.000890
 ---------------------------------
E =  720.0 MeV, E_lo =  715.0 MeV, E_hi =  725.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.999908  0.000395
    15.0  1.000000  0.000429
    25.0  0.998848  0.000429
    35.0  0.999959  0.000418
    45.0  0.999478  0.000404
    55.0  0.998964  0.000396
    65.0  0.998613  0.000416
    75.0  0.999245  0.000429
    85.0  0.999027  0.000411
    95.0  0.998829  0.000407
   105.0  0.999019  0.000390
   115.0  0.998990  0.000421
   125.0  0.998864  0.000385
   135.0  0.999988  0.000402
   145.0  1.000000  0.000428
   155.0  0.999945  0.000403
   165.0  0.999564  0.000433
   175.0  1.000000  0.000414
 ---------------------------------
E =  730.0 MeV, E_lo =  725.0 MeV, E_hi =  735.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  1.000000  0.000330
    15.0  0.999750  0.000312
    25.0  0.999742  0.000302
    35.0  0.999065  0.000345
    45.0  0.998428  0.000337
    55.0  0.998228  0.000315
    65.0  0.998116  0.000323
    75.0  0.997892  0.000335
    85.0  0.997396  0.000333
    95.0  0.997134  0.000311
   105.0  0.997393  0.000349
   115.0  0.998278  0.000323
   125.0  0.998538  0.000314
   135.0  0.999276  0.000327
   145.0  0.999016  0.000323
   155.0  1.000000  0.000312
   165.0  1.000000  0.000336
   175.0  1.000000  0.000346
 ---------------------------------
E =  740.0 MeV, E_lo =  735.0 MeV, E_hi =  745.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.999019  0.000325
    15.0  0.999300  0.000299
    25.0  0.998782  0.000328
    35.0  0.998166  0.000292
    45.0  0.997141  0.000298
    55.0  0.996269  0.000310
    65.0  0.995482  0.000315
    75.0  0.994948  0.000324
    85.0  0.994521  0.000323
    95.0  0.994505  0.000341
   105.0  0.994707  0.000328
   115.0  0.995120  0.000319
   125.0  0.996099  0.000300
   135.0  0.997308  0.000300
   145.0  0.998338  0.000285
   155.0  0.998600  0.000300
   165.0  0.999373  0.000287
   175.0  0.999614  0.000285
 ---------------------------------
E =  750.0 MeV, E_lo =  745.0 MeV, E_hi =  755.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.999623  0.000281
    15.0  0.999605  0.000269
    25.0  0.998923  0.000272
    35.0  0.997049  0.000288
    45.0  0.996335  0.000287
    55.0  0.994343  0.000310
    65.0  0.993028  0.000342
    75.0  0.992097  0.000346
    85.0  0.991678  0.000356
    95.0  0.991453  0.000357
   105.0  0.991513  0.000357
   115.0  0.992508  0.000346
   125.0  0.994194  0.000301
   135.0  0.995461  0.000299
   145.0  0.996237  0.000299
   155.0  0.998597  0.000303
   165.0  0.998953  0.000273
   175.0  0.999878  0.000281
 ---------------------------------
E =  760.0 MeV, E_lo =  755.0 MeV, E_hi =  765.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.999875  0.000281
    15.0  0.999219  0.000274
    25.0  0.998045  0.000289
    35.0  0.995966  0.000305
    45.0  0.994384  0.000316
    55.0  0.992237  0.000351
    65.0  0.990424  0.000401
    75.0  0.989186  0.000449
    85.0  0.988589  0.000489
    95.0  0.986631  0.000574
   105.0  0.988770  0.000460
   115.0  0.989132  0.000454
   125.0  0.990992  0.000374
   135.0  0.992246  0.000347
   145.0  0.994763  0.000307
   155.0  0.997461  0.000278
   165.0  0.999098  0.000259
   175.0  0.999829  0.000262
 ---------------------------------
E =  770.0 MeV, E_lo =  765.0 MeV, E_hi =  775.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.999890  0.000274
    15.0  0.998759  0.000265
    25.0  0.997343  0.000288
    35.0  0.995611  0.000283
    45.0  0.993614  0.000304
    55.0  0.991036  0.000366
    65.0  0.988460  0.000487
    75.0  0.986634  0.000563
    85.0  0.983950  0.000686
    95.0  0.983582  0.000711
   105.0  0.983724  0.000696
   115.0  0.985127  0.000640
   125.0  0.986797  0.000567
   135.0  0.990063  0.000423
   145.0  0.993350  0.000307
   155.0  0.995830  0.000289
   165.0  0.998608  0.000259
   175.0  0.999295  0.000251
 ---------------------------------
E =  780.0 MeV, E_lo =  775.0 MeV, E_hi =  785.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  1.000000  0.000273
    15.0  0.998857  0.000269
    25.0  0.997027  0.000286
    35.0  0.994706  0.000319
    45.0  0.991504  0.000371
    55.0  0.989130  0.000465
    65.0  0.987043  0.000554
    75.0  0.984829  0.000652
    85.0  0.981344  0.000771
    95.0  0.980523  0.000798
   105.0  0.980458  0.000817
   115.0  0.981046  0.000793
   125.0  0.984112  0.000656
   135.0  0.987657  0.000520
   145.0  0.990880  0.000391
   155.0  0.995015  0.000286
   165.0  0.997944  0.000266
   175.0  1.000000  0.000263
 ---------------------------------
E =  790.0 MeV, E_lo =  785.0 MeV, E_hi =  795.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  1.000000  0.000282
    15.0  0.998776  0.000268
    25.0  0.997103  0.000283
    35.0  0.994143  0.000316
    45.0  0.991250  0.000370
    55.0  0.986859  0.000539
    65.0  0.984681  0.000630
    75.0  0.979058  0.000892
    85.0  0.977682  0.000921
    95.0  0.974658  0.001060
   105.0  0.975491  0.001000
   115.0  0.976559  0.000962
   125.0  0.979051  0.000867
   135.0  0.982890  0.000718
   145.0  0.988349  0.000486
   155.0  0.993073  0.000318
   165.0  0.997247  0.000278
   175.0  0.999809  0.000256
 ---------------------------------
E =  800.0 MeV, E_lo =  795.0 MeV, E_hi =  805.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  1.000000  0.000307
    15.0  0.999168  0.000285
    25.0  0.996947  0.000303
    35.0  0.993257  0.000356
    45.0  0.989193  0.000478
    55.0  0.986773  0.000563
    65.0  0.982162  0.000756
    75.0  0.977085  0.000949
    85.0  0.974563  0.001072
    95.0  0.969075  0.001295
   105.0  0.973401  0.001140
   115.0  0.972143  0.001222
   125.0  0.974435  0.001107
   135.0  0.979732  0.000837
   145.0  0.985298  0.000618
   155.0  0.991248  0.000354
   165.0  0.996648  0.000285
   175.0  0.999299  0.000288
 ---------------------------------
E =  810.0 MeV, E_lo =  805.0 MeV, E_hi =  815.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  1.000000  0.000319
    15.0  0.999389  0.000305
    25.0  0.996822  0.000311
    35.0  0.993689  0.000335
    45.0  0.989926  0.000424
    55.0  0.983683  0.000696
