E =  710.0 MeV, E_lo =  705.0 MeV, E_hi =  715.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.014858  0.022410
    15.0 -0.012261  0.020688
    25.0  0.032192  0.020945
    35.0  0.003801  0.021384
    45.0 -0.009154  0.021427
    55.0 -0.005855  0.021567
    65.0  0.026839  0.021430
    75.0 -0.005623  0.020894
    85.0  0.010604  0.020996
    95.0 -0.009914  0.021209
   105.0  0.040598  0.021213
   115.0  0.014492  0.020317
   125.0 -0.002351  0.021127
   135.0 -0.037424  0.020961
   145.0 -0.009248  0.020806
   155.0 -0.000235  0.021249
   165.0  0.017046  0.021230
   175.0 -0.010430  0.020946
 ---------------------------------
E =  720.0 MeV, E_lo =  715.0 MeV, E_hi =  725.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.002399  0.021735
    15.0  0.006793  0.021507
    25.0  0.030752  0.020400
    35.0 -0.029363  0.021956
    45.0 -0.018493  0.020914
    55.0 -0.015476  0.021899
    65.0 -0.007472  0.020471
    75.0 -0.001160  0.020550
    85.0  0.015612  0.021146
    95.0 -0.013633  0.021583
   105.0 -0.017872  0.020796
   115.0 -0.011893  0.021524
   125.0 -0.002529  0.021463
   135.0  0.007439  0.021341
   145.0  0.003053  0.020311
   155.0  0.003123  0.020987
   165.0 -0.009986  0.022043
   175.0  0.025876  0.021885
 ---------------------------------
E =  730.0 MeV, E_lo =  725.0 MeV, E_hi =  735.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0 -0.017243  0.021080
    15.0 -0.018515  0.021533
    25.0 -0.035224  0.021670
    35.0  0.035767  0.021606
    45.0  0.005455  0.021494
    55.0  0.006267  0.021615
    65.0 -0.019068  0.022941
    75.0 -0.016079  0.020777
    85.0 -0.035214  0.021133
    95.0 -0.033102  0.021132
   105.0 -0.043030  0.021110
   115.0 -0.014267  0.021181
   125.0 -0.028811  0.021114
   135.0  0.023965  0.021763
   145.0  0.009278  0.021326
   155.0 -0.018339  0.021488
   165.0  0.025651  0.020741
   175.0 -0.003143  0.021148
 ---------------------------------
E =  740.0 MeV, E_lo =  735.0 MeV, E_hi =  745.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0 -0.024873  0.021703
    15.0  0.021832  0.020961
    25.0 -0.040043  0.020988
    35.0 -0.034707  0.021318
    45.0 -0.037997  0.021857
    55.0 -0.016020  0.020970
    65.0 -0.024441  0.021167
    75.0 -0.026293  0.020913
    85.0 -0.009475  0.021744
    95.0 -0.076384  0.022190
   105.0  0.026749  0.022009
   115.0 -0.005766  0.021168
   125.0  0.041670  0.020816
   135.0 -0.001455  0.021573
   145.0  0.001359  0.021252
   155.0  0.009731  0.021273
   165.0  0.033186  0.020438
   175.0 -0.047418  0.021160
 ---------------------------------
E =  750.0 MeV, E_lo =  745.0 MeV, E_hi =  755.0 MeV
Systematic = 0.05, Preliminary = 0, pseudo
     5.0  0.008535  0.020849
    15.0 -0.012429  0.021388
    25.0  0.022079  0.021018
    35.0 -0.001056  0.021627
    45.0 -0.027460  0.020276
    55.0 -0.029905  0.021704
    65.0 -0.042920  0.021144
    75.0 -0.034477  0.021704
    85.0 -0.024385  0.021741
    95.0 -0.011383  0.021421
   105.0 -0.030812  0.021509
   115.0 -0.030225  0.021114
   125.0 -0.036352  0.021813
